rt,response,trial_type,trial_index,time_elapsed,internal_node_id,correct,stimulus,question_order,accuracy,participant_id,ctime
10101,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,5,95856,0.0-4.0,NA,NA,[0],NA,8cab70d1-9f74-4611-8c8f-580fa054a3bb,2024-08-08 14:10:47 CEST
11445,"{""<b>Steven:</b> <em> David knows that Ann stole the money.</em><br><br><b>Charlotte:</b>"":""<em>No, she didn't steal the money.</em>""}",survey-multi-choice,6,107304,0.0-5.0,NA,NA,[0],NA,8cab70d1-9f74-4611-8c8f-580fa054a3bb,2024-08-08 14:10:47 CEST
16221,"{""<b>Nora:</b> <em> Linda discovered that Danny ate the last cupcake.</em><br><br><b>William:</b>"":""<em>No, he didn't eat the last cupcake.</em><br><br>Please choose the response by William that sounds best to you.""}",survey-multi-choice,7,123529,0.0-6.0,NA,NA,[0],NA,8cab70d1-9f74-4611-8c8f-580fa054a3bb,2024-08-08 14:10:47 CEST
25404,"{""<b>Chloe:</b> <em> Dustin, who lost his key, feels upset.</em><br><br><b>Dawn:</b>"":""<em>No, he didn't lose his key.</em>""}",survey-multi-choice,8,148936,0.0-7.0,NA,NA,[0],NA,8cab70d1-9f74-4611-8c8f-580fa054a3bb,2024-08-08 14:10:47 CEST
16020,"{""<b>Leo:</b> <em> Ann criticized Raul, who cheated on his wife.</em><br><br><b>Nina:</b>"":""<em>Yes, but he didn't cheat on his wife.</em>""}",survey-multi-choice,9,164960,0.0-8.0,NA,NA,[0],NA,8cab70d1-9f74-4611-8c8f-580fa054a3bb,2024-08-08 14:10:47 CEST
6621,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,10,171584,0.0-9.0,NA,NA,[0],NA,8cab70d1-9f74-4611-8c8f-580fa054a3bb,2024-08-08 14:10:47 CEST
13293,"{""<b>Grace:</b> <em> Mia confirmed that Greg bought a new car.</em><br><br><b>Frank:</b>"":""<em>No, he didn't buy a new car.</em><br><br>Please choose the response by Frank that sounds best to you.""}",survey-multi-choice,11,184880,0.0-10.0,NA,NA,[0],NA,8cab70d1-9f74-4611-8c8f-580fa054a3bb,2024-08-08 14:10:47 CEST
12374,"{""P0_Q0"":null,""age"":""28"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,197327,0.0-11.0,NA,NA,NA,[],8cab70d1-9f74-4611-8c8f-580fa054a3bb,2024-08-08 14:10:47 CEST
10028,"{""Q0"":""Margaret""}",survey-text,0,10039,0.0-0.0-0.0,TRUE,NA,NA,NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
1400,0,html-button-response,1,11440,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
27375,0,html-button-response,2,38817,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
10048,"{""<b>Nina:</b> <em> David confirmed that Ann stole the money.</em><br><br><b>Bob:</b>"":""<em>No, she didn't steal the money.</em>""}",survey-multi-choice,3,48867,0.0-2.0,NA,NA,[0],NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
11129,"{""<b>Nora:</b> <em> Emma discovered that Raul cheated on his wife.</em><br><br><b>Oliver:</b>"":""<em>No, he didn't cheat on his wife.</em>""}",survey-multi-choice,4,59998,0.0-3.0,NA,NA,[0],NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
14083,"{""<b>Charlotte:</b> <em> Linda is right that Danny ate the last cupcake.</em><br><br><b>Vincent:</b>"":""<em>No, he didn't eat the last cupcake.</em>""}",survey-multi-choice,5,74083,0.0-4.0,NA,NA,[0],NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
12111,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,6,86196,0.0-5.0,NA,NA,[0],NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
9628,"{""<b>Frank:</b> <em> Lucy, who broke the plate, apologized.</em><br><br><b>Dawn:</b>"":""<em>No, she didn't break the plate.</em><br><br>Please choose the response by Dawn that sounds best to you.""}",survey-multi-choice,7,95826,0.0-6.0,NA,NA,[0],NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
21209,"{""<b>Isabel:</b> <em> Patricia knows that Dustin lost his key.</em><br><br><b>Chloe:</b>"":""<em>No, he didn't lose his key.</em>""}",survey-multi-choice,8,117037,0.0-7.0,NA,NA,[0],NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
8698,"{""<b>Steven:</b> <em> Sophia confessed that Jack saw the murder.</em><br><br><b>Leo:</b>"":""<em>No, he didn't see the murder.</em>""}",survey-multi-choice,9,125738,0.0-8.0,NA,NA,[0],NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
4671,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,10,130410,0.0-9.0,NA,NA,[0],NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
15832,"{""<b>Noah:</b> <em> The neighbor envies Greg, who bought a new car.</em><br><br><b>Grace:</b>"":""<em>Yes, but he didn't buy a new car.</em><br><br>Please choose the response by Grace that sounds best to you.""}",survey-multi-choice,11,146243,0.0-10.0,NA,NA,[0],NA,b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
10096,"{""P0_Q0"":null,""age"":""37"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,156378,0.0-11.0,NA,NA,NA,[],b7141adc-351a-410c-b493-cf3d05099243,2024-08-08 14:11:23 CEST
16719,"{""Q0"":""Margaret""}",survey-text,0,16740,0.0-0.0-0.0,TRUE,NA,NA,NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
1326,0,html-button-response,1,18068,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
26454,0,html-button-response,2,44523,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
13861,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,3,58388,0.0-2.0,NA,NA,[0],NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
10997,"{""<b>Chloe:</b> <em> Jack, who saw the murder, ran away.</em><br><br><b>William:</b>"":""<em>No, he didn't see the murder.</em>""}",survey-multi-choice,4,69388,0.0-3.0,NA,NA,[0],NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
9373,"{""<b>Alice:</b> <em> Mia knows that Greg bought a new car.</em><br><br><b>Clare:</b>"":""<em>No, he didn't buy a new car.</em>""}",survey-multi-choice,5,78764,0.0-4.0,NA,NA,[0],NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
7829,"{""<b>Leo:</b> <em> Tony confessed that Lucy broke the plate.</em><br><br><b>Charlie:</b>"":""<em>No, she didn't break the plate.</em><br><br>Please choose the response by Charlie that sounds best to you.""}",survey-multi-choice,6,86597,0.0-5.0,NA,NA,[0],NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
8902,"{""<b>Oliver:</b> <em> Emma discovered that Raul cheated on his wife.</em><br><br><b>Ken:</b>"":""<em>No, he didn't cheat on his wife.</em>""}",survey-multi-choice,7,95502,0.0-6.0,NA,NA,[0],NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
9924,"{""<b>Bob:</b> <em> David is right that Ann stole the money.</em><br><br><b>Noah:</b>"":""<em>No, she didn't steal the money.</em>""}",survey-multi-choice,8,105430,0.0-7.0,NA,NA,[0],NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
6068,"{""<b>Frank:</b> <em> Linda confirmed that Danny ate the last cupcake.</em><br><br><b>Isabel:</b>"":""<em>No, he didn't eat the last cupcake.</em><br><br>Please choose the response by Isabel that sounds best to you.""}",survey-multi-choice,9,111501,0.0-8.0,NA,NA,[0],NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
5525,"{""<b>Dawn:</b> <em> The boss scolded Dustin, who lost his key.</em><br><br><b>Grace:</b>"":""<em>No, he didn't lose his key.</em>""}",survey-multi-choice,10,117029,0.0-9.0,NA,NA,[0],NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
6149,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,11,123181,0.0-10.0,NA,NA,[0],NA,ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
11575,"{""P0_Q0"":null,""age"":""19"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}",survey,12,134827,0.0-11.0,NA,NA,NA,[],ed4b949d-e4ac-44d8-a264-abd02c148d03,2024-08-08 14:12:00 CEST
14264,"{""Q0"":""Margaret""}",survey-text,0,14307,0.0-0.0-0.0,TRUE,NA,NA,NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
1674,0,html-button-response,1,15985,0.0-0.0-3.0-0.0,NA,<p style='text-align:left'><b> Correct response! You are a human :) </b><br><br></p>,NA,NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
13883,0,html-button-response,2,29871,0.0-1.0,NA,"<style>.jsPsych-servey-multi-choice-button {border-radius: 50%;               background-color: white;               border: 0.1px solid #000000;               box-shadow: none;               width: 14px;               height: 14px;               margin-bottom: 5px;               margin-top: 2px;               margin-right: 9px;               color: darked;  }               </style>  <h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read nine statements by a speaker, as in the example below, where Candy makes a statement. You will then read three possible responses, here by Lenny.</p>  <p style='text-align:left'> <b>Candy</b>: <i>Jens thinks that it is going to rain tomorrow. </i> <br> <b>Lenny</b>: <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>1.<i> No, it is not going to rain tomorrow. </i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>2. <i> Yes, and it is not going to rain tomorrow.</i> <br> <button class='jsPsych-servey-multi-choice-button' disabled></button>3.<i> Yes, but it is not going to rain tomorrow.</i></p>  <p style='text-align:left'>We ask you to choose the response that sounds best to you by selecting the button in front of the response.</p>  <p style='text-align:left'>This experiment will take around 2 minutes, and you will be paid 40 cents.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below, you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>",NA,NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
11531,"{""<b>Mary:</b><em> Arthur took a French course.</em><br><br><b>Lily:</b>"":""<em>No, he didn't take a French course.</em><br> <br> Please choose the response by Lily that sounds best to you.""}",survey-multi-choice,3,41406,0.0-2.0,NA,NA,[0],NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
11822,"{""<b>Dawn:</b> <em> Linda discovered that Danny ate the last cupcake.</em><br><br><b>Isabel:</b>"":""<em>No, he didn't eat the last cupcake.</em>""}",survey-multi-choice,4,53234,0.0-3.0,NA,NA,[0],NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
6496,"{""<b>Robert:</b><em> Betsy has a cat. </em><br><br><b>Maximilian:</b>"":""<em>Yes, and she loves it so much.</em><br> <br> Please choose the response by Maximilian that sounds best to you.""}",survey-multi-choice,5,59735,0.0-4.0,NA,NA,[0],NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
6153,"{""<b>Alice:</b> <em> Mia confirmed that Greg bought a new car.</em><br><br><b>Steven:</b>"":""<em>No, he didn't buy a new car.</em><br><br>Please choose the response by Steven that sounds best to you.""}",survey-multi-choice,6,65891,0.0-5.0,NA,NA,[0],NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
9652,"{""<b>Frank:</b> <em> Patricia is right that Dustin lost his key.</em><br><br><b>Clare:</b>"":""<em>No, he didn't lose his key.</em>""}",survey-multi-choice,7,75548,0.0-6.0,NA,NA,[0],NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
6273,"{""<b>Oliver:</b> <em> Raul, who cheated on his wife, feels guilty.</em><br><br><b>Leo:</b>"":""<em>No, he didn't cheat on his wife.</em><br><br>Please choose the response by Leo that sounds best to you.""}",survey-multi-choice,8,81825,0.0-7.0,NA,NA,[0],NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
6287,"{""<b>Noah:</b> <em> Tony confessed that Lucy broke the plate.</em><br><br><b>Nora:</b>"":""<em>No, she didn't break the plate.</em>""}",survey-multi-choice,9,88116,0.0-8.0,NA,NA,[0],NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
7536,"{""<b>Charlotte:</b> <em> Sophia knows that Jack saw the murder.</em><br><br><b>Bob:</b>"":""<em>No, he didn't see the murder.</em>""}",survey-multi-choice,10,95657,0.0-9.0,NA,NA,[0],NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
11945,"{""<b>William:</b> <em> The manager reported Ann, who stole the money.</em><br><br><b>Nina:</b>"":""<em>Yes, but she didn't steal the money.</em><br><br>Please choose the response by Nina that sounds best to you.""}",survey-multi-choice,11,107605,0.0-10.0,NA,NA,[0],NA,78db6136-1468-4c5c-a348-aff0390e7e2b,2024-08-08 14:18:17 CEST
