rt	stimulus	response	trial_type	trial_index	time_elapsed	internal_node_id	slider_start	accuracy	participant_id	ctime
16627	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	16641	0.0-0.0	NA	NA	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
12338	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	38	html-slider-response	1	28982	0.0-1.0-0.0	50	NA	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
13704	<b>Noah:</b><em> What about James? Why is he annoyed?</em><br> <b>Isabel:</b><em> He said that Emma studied on Saturday morning.</em> <br> <br> <br> How natural is Isabel's answer to Noah's question?	83	html-slider-response	2	42689	0.0-1.0-0.1	50	NA	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
7824	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	20	html-slider-response	3	50515	0.0-1.0-0.2	50	NA	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
10348	<b>Steven:</b><em> What about David? Why is he smirking?</em><br> <b>Alice:</b><em> He is right that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Alice's answer to Steven's question?	45	html-slider-response	4	60865	0.0-1.0-0.3	50	NA	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
8330	<b>Nina:</b><em> What about Jackson? What did he do?</em><br> <b>Frank:</b><em> Patricia discovered that he ran 10 miles.</em> <br> <br> <br> How natural is Frank's answer to Nina's question?	67	html-slider-response	5	69196	0.0-1.0-0.4	50	NA	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
9501	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	3	html-slider-response	6	78699	0.0-1.0-0.5	50	NA	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
11560	<b>Daniel:</b><em> What about Sophia? What did she do?</em><br> <b>Vincent:</b><em> Patrick thinks that she got a tattoo.</em> <br> <br> <br> How natural is Vincent's answer to Daniel's question?	95	html-slider-response	7	90261	0.0-1.0-0.6	50	NA	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
5713	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	4	html-slider-response	8	95976	0.0-1.0-0.7	50	NA	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
5867	<b>Clare:</b><em> What about Tony? What did he do?</em><br> <b>Nora:</b><em> Jessica knows that he had a drink last night.</em> <br> <br> <br> How natural is Nora's answer to Clare's question?	73	html-slider-response	9	101845	0.0-1.0-0.8	50	NA	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
11285	<b>Leo:</b><em> What about Linda? Why is she pouting?</em><br> <b>Ken:</b><em> She confessed that Danny ate the last cupcake.</em> <br> <br> <br> How natural is Ken's answer to Leo's question?	62	html-slider-response	10	113131	0.0-1.0-0.9	50	NA	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
10219	NA	{""P0_Q0"":null,""age"":""54"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	123442	0.0-2.0	NA	[]	c3b41785-b30a-4ab9-8e15-6ce8623f76a4	2023-11-08 14:46:33 CET
16169	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	16176	0.0-0.0	NA	NA	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
10949	<b>Ken:</b><em> What about Patricia? Why is she proud?</em><br> <b>Isabel:</b><em> She is right that Jackson ran 10 miles.</em> <br> <br> <br> How natural is Isabel's answer to Ken's question?	26	html-slider-response	1	27126	0.0-1.0-0.0	50	NA	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
4891	<b>Steven:</b><em> What about David? Why is he smirking?</em><br> <b>Oliver:</b><em> He knows that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Oliver's answer to Steven's question?	100	html-slider-response	2	32018	0.0-1.0-0.1	50	NA	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
6491	<b>Charlie:</b><em> What about Emma? What did she do?</em><br> <b>Vincent:</b><em> James confessed that she studied on Saturday morning.</em> <br> <br> <br> How natural is Vincent's answer to Charlie's question?	36	html-slider-response	3	38510	0.0-1.0-0.2	50	NA	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
4445	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	100	html-slider-response	4	42957	0.0-1.0-0.3	50	NA	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
5659	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	0	html-slider-response	5	48616	0.0-1.0-0.4	50	NA	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
4621	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	6	53238	0.0-1.0-0.5	50	NA	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
5509	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	100	html-slider-response	7	58748	0.0-1.0-0.6	50	NA	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
3977	<b>Daniel:</b><em> What about Jessica? Why is she upset?</em><br> <b>Frank:</b><em> She said that Tony had a drink last night.</em> <br> <br> <br> How natural is Frank's answer to Daniel's question?	100	html-slider-response	8	62726	0.0-1.0-0.7	50	NA	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
5975	<b>Grace:</b><em> What about Sophia? What did she do?</em><br> <b>Nina:</b><em> Patrick thinks that she got a tattoo.</em> <br> <br> <br> How natural is Nina's answer to Grace's question?	100	html-slider-response	9	68702	0.0-1.0-0.8	50	NA	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
7507	<b>Clare:</b><em> What about Danny? What did he do?</em><br> <b>Dawn:</b><em> Linda discovered that he ate the last cupcake.</em> <br> <br> <br> How natural is Dawn's answer to Clare's question?	0	html-slider-response	10	76210	0.0-1.0-0.9	50	NA	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
14277	NA	{""P0_Q0"":null,""age"":""23"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""comments"":""nothing comes to mind""}	survey	11	90536	0.0-2.0	NA	[]	d2084e00-0a18-4476-8879-943866bfb19b	2023-11-08 14:47:45 CET
15282	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	15300	0.0-0.0	NA	NA	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
17239	<b>Bob:</b><em> What about David? Why is he smirking?</em><br> <b>Frank:</b><em> He discovered that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is Frank's answer to Bob's question?	77	html-slider-response	1	32551	0.0-1.0-0.0	50	NA	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
11664	<b>Nora:</b><em> What about Tony? What did he do?</em><br> <b>Nina:</b><em> Jessica said that he had a drink last night.</em> <br> <br> <br> How natural is Nina's answer to Nora's question?	77	html-slider-response	2	44221	0.0-1.0-0.1	50	NA	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
9791	<b>Jennifer:</b><em> What about Ann? Where did she go?</em><br> <b>Robert:</b><em> Ann, who loves travelling, went to London.</em> <br> <br> <br>How natural is Robert's answer to Jennifer's question?	9	html-slider-response	3	54027	0.0-1.0-0.2	50	NA	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
11575	<b>Richard:</b><em> What about John's kids? Are they in the garage?</em><br> <b>Susan:</b><em> Linda claimed that John's kids are good at math. </em> <br> <br> <br>How natural is Susan's answer to Richard's question?	3	html-slider-response	4	65605	0.0-1.0-0.3	50	NA	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
16886	<b>Clare:</b><em> What about Patrick? Why is he angry?</em><br> <b>Dawn:</b><em> He confessed that Sophia got a tattoo.</em> <br> <br> <br> How natural is Dawn's answer to Clare's question?	40	html-slider-response	5	82498	0.0-1.0-0.4	50	NA	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
9259	<b>Chloe:</b><em> What about Emma? What did she do?</em><br> <b>Jack:</b><em> James thinks that she studied on Saturday morning.</em> <br> <br> <br> How natural is Jack's answer to Chloe's question?	38	html-slider-response	6	91761	0.0-1.0-0.5	50	NA	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
11109	<b>Noah:</b><em> What about Patricia? Why is she proud?</em><br> <b>Vincent:</b><em> She knows that Jackson ran 10 miles.</em> <br> <br> <br> How natural is Vincent's answer to Noah's question?	64	html-slider-response	7	102876	0.0-1.0-0.6	50	NA	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
8079	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	6	html-slider-response	8	110959	0.0-1.0-0.7	50	NA	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
6568	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	9	117532	0.0-1.0-0.8	50	NA	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
10493	<b>William:</b><em> What about Danny? What did he do?</em><br> <b>Grace:</b><em> Linda is right that he ate the last cupcake.</em> <br> <br> <br> How natural is Grace's answer to William's question?	4	html-slider-response	10	128030	0.0-1.0-0.9	50	NA	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
16811	NA	{""P0_Q0"":null,""age"":""73"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""comments"":""""}	survey	11	144981	0.0-2.0	NA	[]	475f07ae-7825-4221-8924-257233245a04	2023-11-08 14:47:47 CET
14793	<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read conversations between two people, as in this example, where Candy asks a question, and Lenny responds:</p>  <p style='text-align:left'> <b>Candy</b>: <i>What about the house? Is it big? </i> <br> <b>Lenny</b>: <i> Cassandra suggested that it's huge. </i> </p>  <p style='text-align:left'>We ask you to rate how natural Lenny's answer to Candy's question is. You will give your response on a slider from 'totally unnatural' to 'totally natural'.</p>  <p style='text-align:left'>At the end of the experiment, we will ask you some optional demographic questions (age, gender, native language). The experiment will take about two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in this experiment, which is conducted by researchers at the University of Stuttgart. You may withdraw from this experiment at any time without penalty. The data collected will be anonymous and confidential. If you have any questions, you may contact the requester through Prolific's platform, or directly at st180735@stud.uni-stuttgart.de.</p>	0	html-button-response	0	14814	0.0-0.0	NA	NA	f721a8d1-16e5-411e-92aa-abfca05a871f	2023-11-08 14:48:27 CET
24457	<b>Mary:</b><em> Do these muffins have blueberries in them?</em><br> <b>John:</b><em> Linda claimed that she likes drinking coffee.</em> <br> <br> <br>How natural is John's answer to Mary's question?	0	html-slider-response	1	39273	0.0-1.0-0.0	50	NA	f721a8d1-16e5-411e-92aa-abfca05a871f	2023-11-08 14:48:27 CET
25412	<b>Michael:</b><em> What about Samantha? What did she buy? </em><br> <b>Elizabeth:</b><em> Samantha, who is really into fashion, bought a new hat.</em> <br> <br> <br>How natural is Elizabeth's answer to Michael's question?	98	html-slider-response	2	64685	0.0-1.0-0.1	50	NA	f721a8d1-16e5-411e-92aa-abfca05a871f	2023-11-08 14:48:27 CET
22127	<b>Jack:</b><em> What about Emma? What did she do?</em><br> <b>Frank:</b><em> James confessed that she studied on Saturday morning.</em> <br> <br> <br> How natural is Frank's answer to Jack's question?	61	html-slider-response	3	86814	0.0-1.0-0.2	50	NA	f721a8d1-16e5-411e-92aa-abfca05a871f	2023-11-08 14:48:27 CET
12215	<b>Daniel:</b><em> What about Jessica? Why is she upset?</em><br> <b>Nora:</b><em> She knows that Tony had a drink last night.</em> <br> <br> <br> How natural is Nora's answer to Daniel's question?	100	html-slider-response	4	99032	0.0-1.0-0.3	50	NA	f721a8d1-16e5-411e-92aa-abfca05a871f	2023-11-08 14:48:27 CET
9148	<b>Noah:</b><em> What about David? Why is he smirking?</em><br> <b>William:</b><em> He is right that Mia drank two cocktails last night.</em> <br> <br> <br> How natural is William's answer to Noah's question?	4	html-slider-response	5	108182	0.0-1.0-0.4	50	NA	f721a8d1-16e5-411e-92aa-abfca05a871f	2023-11-08 14:48:27 CET
